ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce,source
Casablanca,22000.0,240.0,Gauthier,Appartement,3,4,https://www.mubawab.ma/fr/a/8150828/appartement-%C3%A0-louer-de-240-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,17000.0,188.0,Maârif,Appartement,3,3,https://www.mubawab.ma/fr/a/8164184/appartement-%C3%A0-louer-de-188-0-m%C2%B2-%C3%A0-casablanca-maarif,Mubawab
Casablanca,10500.0,107.0,Bourgogne Ouest,Appartement,3,1,https://www.mubawab.ma/fr/a/8100963/appartement-%C3%A0-louer-de-107-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,10000.0,96.0,Polo,Appartement,3,4,https://www.mubawab.ma/fr/a/7999432/appartement-%C3%A0-louer-de-96-0-m%C2%B2-%C3%A0-casablanca-polo-ain-chok,Mubawab
Casablanca,9000.0,120.0,Ain Diab,Appartement,2,4,https://www.mubawab.ma/fr/a/7986988/appartement-%C3%A0-louer-de-120-0-m%C2%B2-%C3%A0-casablanca-sindibad,Mubawab
Casablanca,9000.0,65.0,Les princesses,Appartement,1,2,https://www.mubawab.ma/fr/a/8162793/appartement-%C3%A0-louer-de-65-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,6000.0,113.0,Nassim 1,Appartement,3,2,https://www.mubawab.ma/fr/a/7792429/appartement-%C3%A0-louer-de-113-0-m%C2%B2-%C3%A0-casablanca-nassim,Mubawab
Casablanca,7500.0,89.0,Roches Noires,Appartement,2,2,https://www.mubawab.ma/fr/a/7986997/appartement-%C3%A0-louer-de-89-0-m%C2%B2-%C3%A0-casablanca-ibn-tachfine,Mubawab
Casablanca,8000.0,100.0,Les princesses,Appartement,3,2,https://www.mubawab.ma/fr/a/7936978/appartement-%C3%A0-louer-de-100-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,8500.0,116.0,Les Hôpitaux,Appartement,2,2,https://www.mubawab.ma/fr/a/7865632/appartement-%C3%A0-louer-de-116-0-m%C2%B2-%C3%A0-casablanca-hopitaux,Mubawab
Casablanca,8000.0,132.0,Maârif Extension,Appartement,3,2,https://www.mubawab.ma/fr/a/7842854/appartement-%C3%A0-louer-de-132-0-m%C2%B2-%C3%A0-casablanca-maarif-extension,Mubawab
Casablanca,14500.0,94.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8206363/appartement-%C3%A0-louer-de-94-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,9500.0,71.0,Gauthier,Appartement,1,2,https://www.mubawab.ma/fr/a/7792457/appartement-%C3%A0-louer-de-71-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,8700.0,103.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/7825085/appartement-%C3%A0-louer-de-103-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,7500.0,54.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8213406/appartement-%C3%A0-louer-de-54-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,30000.0,322.0,Gauthier,Appartement,4,3,https://www.mubawab.ma/fr/a/8200244/appartement-%C3%A0-louer-de-322-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,6000.0,58.0,Les Hôpitaux,Appartement,1,2,https://www.mubawab.ma/fr/a/8213407/appartement-%C3%A0-louer-de-58-0-m%C2%B2-%C3%A0-casablanca-hopitaux,Mubawab
Casablanca,8500.0,64.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8213404/appartement-%C3%A0-louer-de-64-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,9000.0,43.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8213431/appartement-%C3%A0-louer-de-43-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,7000.0,39.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8213429/appartement-%C3%A0-louer-de-39-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,9000.0,89.0,Belvédère,Appartement,2,2,https://www.mubawab.ma/fr/a/8214531/appartement-%C3%A0-louer-de-89-0-m%C2%B2-%C3%A0-casablanca-belvedere-roches-noires,Mubawab
Casablanca,6500.0,87.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8213450/appartement-%C3%A0-louer-de-87-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,9000.0,42.0,Palmier,Appartement,1,1,https://www.mubawab.ma/fr/a/8213444/appartement-%C3%A0-louer-de-42-0-m%C2%B2-%C3%A0-casablanca-palmier-maarif,Mubawab
Casablanca,8500.0,64.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8215218/appartement-%C3%A0-louer-de-64-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,10000.0,116.0,La Gironde,Appartement,3,4,https://www.mubawab.ma/fr/a/8213446/appartement-%C3%A0-louer-de-116-0-m%C2%B2-%C3%A0-casablanca-la-gironde,Mubawab
Casablanca,5800.0,72.0,Almaz,Appartement,2,2,https://www.mubawab.ma/fr/a/8201628/appartement-%C3%A0-louer-de-72-0-m%C2%B2-%C3%A0-casablanca-almaz-hay-hassani,Mubawab
Casablanca,10500.0,102.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8220031/appartement-%C3%A0-louer-de-102-0-m%C2%B2-%C3%A0-casablanca-racine,Mubawab
Casablanca,8000.0,76.0,Ferme Bretonne (Hay Arraha),Appartement,1,1,https://www.mubawab.ma/fr/a/8220024/appartement-%C3%A0-louer-de-76-0-m%C2%B2-%C3%A0-casablanca-ferme-bretonne,Mubawab
Casablanca,7000.0,80.0,Burger,Appartement,1,1,https://www.mubawab.ma/fr/a/8206349/appartement-%C3%A0-louer-de-80-0-m%C2%B2-%C3%A0-casablanca-burger,Mubawab
Casablanca,6500.0,119.0,Lissasfa,Appartement,3,2,https://www.mubawab.ma/fr/a/8182087/appartement-%C3%A0-louer-de-119-0-m%C2%B2-%C3%A0-casablanca-lissasfa,Mubawab
Casablanca,6000.0,41.0,Roches Noires,Appartement,1,1,https://www.mubawab.ma/fr/a/8215200/appartement-%C3%A0-louer-de-41-0-m%C2%B2-%C3%A0-casablanca-roches-noires,Mubawab
Casablanca,13500.0,150.0,Ain Diab,Appartement,3,3,https://www.mubawab.ma/fr/a/8184204/appartement-%C3%A0-louer-de-150-0-m%C2%B2-%C3%A0-casablanca-ain-diab,Mubawab
Casablanca,8000.0,72.0,Casablanca Finance City,Appartement,1,2,https://www.mubawab.ma/fr/a/8124677/appartement-%C3%A0-louer-de-72-0-m%C2%B2-%C3%A0-casablanca-casablanca-finance-city,Mubawab
Casablanca,8000.0,113.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8220596/appartement-%C3%A0-louer-de-113-0-m%C2%B2-%C3%A0-casablanca-maarif-extension,Mubawab
Casablanca,8000.0,58.0,Ferme Bretonne (Hay Arraha),Appartement,1,1,https://www.mubawab.ma/fr/a/8217542/appartement-%C3%A0-louer-de-58-0-m%C2%B2-%C3%A0-casablanca-ferme-bretonne,Mubawab
Casablanca,12000.0,175.0,Gauthier,Appartement,3,3,https://www.mubawab.ma/fr/a/8214526/appartement-%C3%A0-louer-de-175-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Rabat,9600.0,102.0,Hay Nahda,Appartement,3,4,https://www.mubawab.ma/fr/a/8205093/appartement-%C3%A0-louer-de-102-0-m%C2%B2-%C3%A0-rabat-hay-nahda,Mubawab
Marrakech,25000.0,401.0,Route de l'Ourika,Villa,3,7,https://www.mubawab.ma/fr/a/8219053/villa-%C3%A0-louer-de-401-0-m%C2%B2-%C3%A0-marrakech-route-de-l-ourika-waky,Mubawab
Marrakech,11000.0,62.0,Hay Saada,Appartement,2,3,https://www.mubawab.ma/fr/a/8207563/appartement-%C3%A0-louer-de-62-0-m%C2%B2-%C3%A0-marrakech-riad-essalam,Mubawab
Rabat,13000.0,94.0,Agdal,Appartement,2,4,https://www.mubawab.ma/fr/a/8192823/appartement-%C3%A0-louer-de-94-0-m%C2%B2-%C3%A0-rabat-agdal,Mubawab
Marrakech,10000.0,75.0,Azzouzia,Villa,3,3,https://www.mubawab.ma/fr/a/8147715/villa-%C3%A0-louer-de-75-0-m%C2%B2-%C3%A0-marrakech-azzouzia,Mubawab
Marrakech,7000.0,91.0,Assif,Appartement,3,2,https://www.mubawab.ma/fr/a/8137322/appartement-%C3%A0-louer-de-91-0-m%C2%B2-%C3%A0-marrakech-alal-el-fassi,Mubawab
Rabat,7000.0,61.0,Hassan - Centre Ville,Appartement,1,1,https://www.mubawab.ma/fr/a/8167016/appartement-%C3%A0-louer-de-61-0-m%C2%B2-%C3%A0-rabat-hassan,Mubawab
Rabat,37000.0,347.0,Quartier Des Ambassades,Villa,7,6,https://www.mubawab.ma/fr/a/8100968/villa-%C3%A0-louer-de-347-0-m%C2%B2-%C3%A0-rabat-menzah-rabat,Mubawab
Casablanca,7500.0,104.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8257502/appartement-%C3%A0-louer-de-104-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Rabat,17000.0,115.0,Souissi,Appartement,2,3,https://www.mubawab.ma/fr/a/8107239/appartement-%C3%A0-louer-de-115-0-m%C2%B2-%C3%A0-rabat-dar-essalam,Mubawab
Casablanca,6000.0,106.0,Lekrimat,Appartement,2,2,https://www.mubawab.ma/fr/a/8256688/appartement-%C3%A0-louer-de-106-0-m%C2%B2-%C3%A0-casablanca-lekrimat,Mubawab
Casablanca,9500.0,67.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8230368/appartement-%C3%A0-louer-de-67-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,10000.0,153.0,Gauthier,Appartement,3,5,https://www.mubawab.ma/fr/a/8259373/appartement-%C3%A0-louer-de-153-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,11000.0,93.0,Oasis,Appartement,2,2,https://www.mubawab.ma/fr/a/8243988/appartement-%C3%A0-louer-de-93-0-m%C2%B2-%C3%A0-casablanca-oasis,Mubawab
Casablanca,23000.0,243.0,Gauthier,Appartement,3,3,https://www.mubawab.ma/fr/a/8237147/appartement-%C3%A0-louer-de-243-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,8500.0,60.0,Palmier,Appartement,1,2,https://www.mubawab.ma/fr/a/8142532/appartement-%C3%A0-louer-de-60-0-m%C2%B2-%C3%A0-casablanca-palmier-maarif,Mubawab
Casablanca,8500.0,107.0,Les Hôpitaux,Appartement,2,4,https://www.mubawab.ma/fr/a/8251145/appartement-%C3%A0-louer-de-107-0-m%C2%B2-%C3%A0-casablanca-hopitaux,Mubawab
Casablanca,9500.0,73.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8217544/appartement-%C3%A0-louer-de-73-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,12500.0,87.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8253067/appartement-%C3%A0-louer-de-87-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,10000.0,102.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8254984/appartement-%C3%A0-louer-de-102-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,11000.0,112.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8247902/appartement-%C3%A0-louer-de-112-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,13000.0,134.0,Gauthier,Appartement,3,3,https://www.mubawab.ma/fr/a/8236544/appartement-%C3%A0-louer-de-134-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,7000.0,44.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8217548/appartement-%C3%A0-louer-de-44-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,12000.0,109.0,Ain Diab,Appartement,3,3,https://www.mubawab.ma/fr/a/8281144/appartement-%C3%A0-louer-de-109-0-m%C2%B2-%C3%A0-casablanca-ain-diab,Mubawab
Casablanca,9000.0,100.0,Oasis,Appartement,3,2,https://www.mubawab.ma/fr/a/8281141/appartement-%C3%A0-louer-de-100-0-m%C2%B2-%C3%A0-casablanca-oasis,Mubawab
Rabat,9000.0,96.0,Agdal,Appartement,3,3,https://www.mubawab.ma/fr/a/8281719/appartement-%C3%A0-louer-de-96-0-m%C2%B2-%C3%A0-rabat-agdal,Mubawab
Casablanca,50000.0,619.0,Bourgogne Ouest,Villa,6,5,https://www.mubawab.ma/fr/a/8281718/villa-%C3%A0-louer-de-619-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,6500.0,63.0,Bourgogne Est,Appartement,2,1,https://www.mubawab.ma/fr/a/8281717/appartement-%C3%A0-louer-de-63-0-m%C2%B2-%C3%A0-casablanca-bourgogne-sidi-belyout,Mubawab
Marrakech,8000.0,78.0,Route Casablanca,Appartement,2,3,https://www.mubawab.ma/fr/a/8281715/appartement-%C3%A0-louer-de-78-0-m%C2%B2-%C3%A0-marrakech-route-de-casablanca,Mubawab
Casablanca,7500.0,70.0,Bourgogne Ouest,Appartement,1,2,https://www.mubawab.ma/fr/a/8284081/appartement-%C3%A0-louer-de-70-0-m%C2%B2-%C3%A0-casablanca-bourgogne-anfa,Mubawab
Casablanca,10000.0,79.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8282890/appartement-%C3%A0-louer-de-79-0-m%C2%B2-%C3%A0-,Mubawab
Casablanca,10000.0,61.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8282889/appartement-%C3%A0-louer-de-61-0-m%C2%B2-%C3%A0-casablanca-oasis,Mubawab
Marrakech,8000.0,87.0,Assif,Appartement,2,4,https://www.mubawab.ma/fr/a/8284085/appartement-%C3%A0-louer-de-87-0-m%C2%B2-%C3%A0-marrakech-assif,Mubawab
Marrakech,13000.0,142.0,Ennakhil (Palmeraie),Appartement,3,4,https://www.mubawab.ma/fr/a/8284084/appartement-%C3%A0-louer-de-142-0-m%C2%B2-%C3%A0-marrakech-palmeraie,Mubawab
Casablanca,9000.0,87.0,Les princesses,Appartement,1,2,https://www.mubawab.ma/fr/a/8284082/appartement-%C3%A0-louer-de-87-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,6300.0,40.0,Palmier,Appartement,1,1,https://www.mubawab.ma/fr/a/8285339/appartement-%C3%A0-louer-de-40-0-m%C2%B2-%C3%A0-casablanca-palmier-maarif,Mubawab
Rabat,10000.0,90.0,Hassan - Centre Ville,Appartement,2,2,https://www.mubawab.ma/fr/a/8285336/appartement-%C3%A0-louer-de-90-0-m%C2%B2-%C3%A0-rabat-hassan,Mubawab
Casablanca,12000.0,146.0,CIL (Hay Salam),Appartement,3,3,https://www.mubawab.ma/fr/a/8285335/appartement-%C3%A0-louer-de-146-0-m%C2%B2-%C3%A0-casablanca-cil,Mubawab
Marrakech,7500.0,65.0,Samlalia,Appartement,2,2,https://www.mubawab.ma/fr/a/8287118/appartement-%C3%A0-louer-de-65-0-m%C2%B2-%C3%A0-marrakech-semlalia,Mubawab
Casablanca,37000.0,375.0,Californie,Villa,4,4,https://www.mubawab.ma/fr/a/8286044/villa-%C3%A0-louer-de-375-0-m%C2%B2-%C3%A0-casablanca-californie,Mubawab
Casablanca,8500.0,57.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8265328/appartement-%C3%A0-louer-de-57-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Mubawab
Casablanca,11000.0,108.0,Palmier,Appartement,2,2,https://www.mubawab.ma/fr/a/8289352/appartement-%C3%A0-louer-de-108-0-m%C2%B2-%C3%A0-casablanca-palmier-maarif,Mubawab
Casablanca,8500.0,126.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8288873/appartement-%C3%A0-louer-de-126-0-m%C2%B2-%C3%A0-casablanca-gauthier,Mubawab
Casablanca,12000.0,143.0,Maârif Extension,Appartement,3,6,https://www.mubawab.ma/fr/a/8287671/appartement-%C3%A0-louer-de-143-0-m%C2%B2-%C3%A0-casablanca-maarif-extension,Mubawab
Casablanca,60000.0,600.0,Californie,Villa,4,6,https://www.mubawab.ma/fr/a/8276519/villa-%C3%A0-louer-de-600-0-m%C2%B2-%C3%A0-casablanca-californie,Mubawab
Casablanca,6000.0,48.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8245213/studio-vide-neuf-sur-bvd-taddart,Mubawab
Casablanca,10500.0,150.0,Californie,Appartement,3,2,https://www.mubawab.ma/fr/a/8271521/bel-appartement-vide-a-californie,Mubawab
Casablanca,7400.0,71.0,Oasis,Appartement,1,2,https://www.mubawab.ma/fr/a/8271890/bel-appartement-en-location-%C3%A0-oasis-superficie-71-m%C2%B2-avec-ascenseur-et-terrasse,Mubawab
Casablanca,27000.0,240.0,Racine,Appartement,3,3,https://www.mubawab.ma/fr/a/8271552/tr%C3%A8s-bel-appartement-en-location-%C3%A0-racine-5-grandes-pi%C3%A8ces-meubl%C3%A9,Mubawab
Marrakech,10000.0,92.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8289362/bel-appartement-meubl%C3%A9-avec-terrasse,Mubawab
Casablanca,25000.0,220.0,Ain Diab,Appartement,3,2,https://www.mubawab.ma/fr/a/8289350/tr%C3%A8s-bel-appartement-en-location-%C3%A0-ain-diab-surface-totale-220-m%C2%B2-double-vitrage-et-chauffage-central,Mubawab
Casablanca,5000.0,55.0,Les Hôpitaux,Appartement,2,2,https://www.mubawab.ma/fr/a/8289348/tr%C3%A8s-bel-appartement-en-location-%C3%A0-les-h%C3%B4pitaux-surface-totale-55-m%C2%B2,Mubawab
Marrakech,25000.0,360.0,Route Casablanca,Villa,4,3,https://www.mubawab.ma/fr/a/8277546/villa-contemporaine-vide-%C3%A0-louer-longue-dur%C3%A9e-%C3%A0-marrakech-route-de-casablanca,Mubawab
Casablanca,35000.0,460.0,Ain Diab Extension,Villa,5,4,https://www.mubawab.ma/fr/a/7938043/villa-habitation-non-meubl%C3%A9e-460-m%C2%B2-ain-diab-ext,Mubawab
Casablanca,30000.0,618.0,CIL (Hay Salam),Villa,4,4,https://www.mubawab.ma/fr/a/8074949/location-villa-de-haut-standing-%C3%A0-cil-hay-salam-4-belles-chambres-terrasse-et-jardin,Mubawab
Casablanca,10000.0,101.0,Gauthier,Appartement,2,1,https://www.mubawab.ma/fr/a/8289102/appartement-en-location-%C3%A0-gauthier-2-belles-chambres-parking-et-ascenseur,Mubawab
Marrakech,7900.0,92.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8289094/sublime-appartement-t2-meubl%C3%A9-en-location,Mubawab
Casablanca,7500.0,42.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8289327/studio-meubl%C3%A9-les-princesses,Mubawab
Marrakech,16000.0,220.0,Ennakhil (Palmeraie),Appartement,3,2,https://www.mubawab.ma/fr/a/8263325/beau-duplex-de-trois-chambres-a-la-palmeraie,Mubawab
Marrakech,10300.0,85.0,Hay Mabrouka,Appartement,3,2,https://www.mubawab.ma/fr/a/8289326/3-chambres-neuf-%C3%A0-louer-meubl%C3%A9-ou-semi-meuble,Mubawab
Marrakech,10000.0,40.0,Agdal,Appartement,1,1,https://www.mubawab.ma/fr/a/8247028/studio-avec-jardin-privatif,Mubawab
Marrakech,3400.0,300.0,Hivernage,Appartement,3,3,https://www.mubawab.ma/fr/a/8269797/grand-appartement-de-trois-chambres-avec-terrasse,Mubawab
Marrakech,18000.0,102.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8267568/beau-duplex-bien-situ%C3%A9-au-coeur-de-gueliz,Mubawab
Marrakech,33000.0,250.0,Hay Al Haouz,Villa,4,4,https://www.mubawab.ma/fr/a/8285343/villa-meubl%C3%A9-au-d%C3%A9but-de-targa,Mubawab
Marrakech,14000.0,112.0,Hivernage,Appartement,3,1,https://www.mubawab.ma/fr/a/8279750/appartement-de-3-chambres-proche-du-consulat,Mubawab
Casablanca,6000.0,67.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8283423/location-studio-meubl%C3%A9-ma%C3%A2rif-socrate,Mubawab
Casablanca,8500.0,60.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8238693/appartement-neuf-meubl%C3%A9-avec-terrasse,Mubawab
Marrakech,60000.0,700.0,Amelkis,Villa,5,5,https://www.mubawab.ma/fr/a/8289312/tr%C3%A8s-bon-affaire-%C3%A0-ne-pas-rater-sur-marrakech,Mubawab
Casablanca,8300.0,65.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8264554/studio-meubl%C3%A9-%C3%A0-louer-yacoob-mansour,Mubawab
Casablanca,32000.0,245.0,Gauthier,Appartement,3,3,https://www.mubawab.ma/fr/a/8286434/appartement-vip-en-location,Mubawab
Rabat,35000.0,1000.0,Souissi,Villa,4,3,https://www.mubawab.ma/fr/a/8289309/villa-de-prestige-%C3%A0-souissi-%E2%80%93-tout-%C3%A9quip%C3%A9e-usage-bureau,Mubawab
Rabat,40000.0,200.0,Riyad,Villa,3,3,https://www.mubawab.ma/fr/a/8289307/superbe-villa-%C3%A0-louer-%C3%A0-riyad-surface-totale-200-m%C2%B2-bien-meubl%C3%A9,Mubawab
Rabat,18000.0,260.0,Riyad,Appartement,4,3,https://www.mubawab.ma/fr/a/8249991/appartement-vide-4-chambres-dans-vis-%C3%A0-vis-%C3%A0-prestigia,Mubawab
Rabat,25000.0,260.0,Haut Agdal,Appartement,4,3,https://www.mubawab.ma/fr/a/8270736/appartement-meubl%C3%A9-de-4-chambres-au-haut-agdal,Mubawab
Rabat,16000.0,160.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8268098/appartement-meubl%C3%A9-%C3%A0-hay-riad-avec-terrasse,Mubawab
Rabat,16000.0,130.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8249943/appartement-meubl%C3%A9-%C3%A0-hay-riad,Mubawab
Rabat,25000.0,125.0,Souissi,Appartement,2,2,https://www.mubawab.ma/fr/a/8277935/louez-cet-appartement-%C3%A0-souissi-2-chambres-agr%C3%A9ables-bien-meubl%C3%A9,Mubawab
Rabat,22000.0,160.0,Haut Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8280543/appartement-meubl%C3%A9-au-haut-agdal,Mubawab
Rabat,13000.0,160.0,Haut Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8224743/appartement-de-3-chambres-au-haut-agdal,Mubawab
Rabat,18000.0,150.0,Riyad,Appartement,3,3,https://www.mubawab.ma/fr/a/8289305/appartement-meubl%C3%A9-de-luxe-%C3%A0-louer-%E2%80%93-prestigia,Mubawab
Casablanca,5800.0,60.0,Belvédère,Appartement,1,1,https://www.mubawab.ma/fr/a/8278415/appartement-meubl%C3%A9-%C3%A9tat-neuf-avec-terrasse-disponibilit%C3%A9-imm%C3%A9diate-sans-interm%C3%A9diaire-60m2-5-800-00-dhs,Mubawab
Tanger,8000.0,100.0,Tanja Balia,Appartement,2,1,https://www.mubawab.ma/fr/a/8283424/appartement-meubl%C3%A9-moderne-%C3%A0-tanger-8000dh,Mubawab
Casablanca,42000.0,550.0,Californie,Villa,4,3,https://www.mubawab.ma/fr/a/8289296/villa-contemporaire-%C3%A0-louer-r%C3%A9sidence-ferm%C3%A9e,Mubawab
Marrakech,13000.0,90.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8289297/appartement-en-location-%C3%A0-gu%C3%A9liz-2-chambres-meubl%C3%A9,Mubawab
Tanger,3800.0,64.0,Boukhalef,Appartement,2,1,https://www.mubawab.ma/fr/a/8289280/appartement-en-location-%C3%A0-boukhalef-2-belles-chambres-meubl%C3%A9-,Mubawab
Casablanca,23000.0,400.0,Oasis,Appartement,4,3,https://www.mubawab.ma/fr/a/8289282/charmante-villa-de-plain-pied-avec-jardin,Mubawab
Casablanca,10000.0,140.0,Racine Extension,Appartement,3,2,https://www.mubawab.ma/fr/a/8249639/racine-%C3%A0-louer-un-grand-appartement-3-chambres,Mubawab
Casablanca,22000.0,170.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8215587/casa-finance-city-%C3%A0-louer-appartement-meubl%C3%A9-avec-terrasse,Mubawab
Casablanca,10000.0,110.0,Gauthier,Appartement,3,2,https://www.mubawab.ma/fr/a/8242501/3ch-meubl%C3%A9-gauthier-sans-vis-a-vis-5%C3%A8me-%C3%A9tage-10k,Mubawab
Casablanca,7400.0,60.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8275710/grand-studio-meubl%C3%A9-68m2-racine-cot%C3%A9-v%C3%A9lodrome,Mubawab
Marrakech,5500.0,100.0,Route de Fez,Maison,5,2,https://www.mubawab.ma/fr/a/8289259/charmante-maison-de-compagne-avec-piscine,Mubawab
Casablanca,80000.0,400.0,Oasis,Villa,12,3,https://www.mubawab.ma/fr/a/8289255/villa-monoclient-%C3%A0-usage-de-bureau-oisis,Mubawab
Marrakech,14300.0,90.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8289261/joli-appartement-situ%C3%A9-au-3%C3%A8me-%C3%A9tage-d%E2%80%99un-immeuble-en-plein-c%C5%93ur-de-gu%C3%A9liz,Mubawab
Casablanca,7500.0,104.0,Beauséjour,Appartement,2,1,https://www.mubawab.ma/fr/a/8284007/appartement-%C3%A0-louer-104-m%C2%B2-2-chambres-beaus%C3%A9jour-casablanca,Mubawab
Casablanca,10000.0,145.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8251051/au-coeur-de-racine-3-chambres-vide-avec-parking,Mubawab
Casablanca,19000.0,125.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8270482/next-house-cfc-2chambres-meubl%C3%A9,Mubawab
Casablanca,15000.0,135.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8251809/magnifique-2-chambre-meubl%C3%A9-walili-cfc,Mubawab
Casablanca,10500.0,130.0,Maârif,Appartement,2,2,https://www.mubawab.ma/fr/a/8257942/un-bijou-2-chambre-vide-r%C3%A9nov%C3%A9-vue-d%C3%A9gag%C3%A9e-socrate,Mubawab
Casablanca,12500.0,100.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8284129/r%C3%A9sidence-occitania-%E2%80%93-cfc-%C3%A0-louer,Mubawab
Casablanca,7500.0,47.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8289250/louez-cet-appartement-%C3%A0-les-princesses-surface-totale-47-m%C2%B2-antenne-parabolique-r%C3%A9sidence-s%C3%A9curis%C3%A9e,Mubawab
Marrakech,20000.0,140.0,Route de Ouarzazate,Riad,4,6,https://www.mubawab.ma/fr/a/8281802/villa-510-m%C2%B2-%C3%A0-louer-meubl%C3%A9e-amelkis-marrakech,Mubawab
Rabat,11300.0,140.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8289195/joli-appartement-%C3%A0-louer,Mubawab
